year_film,year_ceremony,ceremony,category,canon_category,name,film,winner,mapped_Category
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1940,1941,13,OUTSTANDING PRODUCTION,BEST PICTURE,Selznick International Pictures,Rebecca,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1940,1941,13,WRITING (Original Screenplay),WRITING (Original Screenplay),Preston Sturges,The Great McGinty,TRUE,Writing (Original Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1940,1941,13,WRITING (Screenplay),WRITING (Adapted Screenplay),Donald Ogden Stewart,The Philadelphia Story,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
1941,1942,14,ACTOR,ACTOR IN A LEADING ROLE,Gary Cooper,Sergeant York,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1941,1942,14,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Donald Crisp,How Green Was My Valley,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1941,1942,14,ACTRESS,ACTRESS IN A LEADING ROLE,Joan Fontaine,Suspicion,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Mary Astor,The Great Lie,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1941,1942,14,DIRECTING,DIRECTING,John Ford,How Green Was My Valley,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1941,1942,14,OUTSTANDING MOTION PICTURE,BEST PICTURE,20th Century-Fox,How Green Was My Valley,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1941,1942,14,WRITING (Original Screenplay),WRITING (Original Screenplay),Herman J. Mankiewicz/Orson Welles,Citizen Kane,TRUE,Writing (Original Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1941,1942,14,WRITING (Screenplay),WRITING (Adapted Screenplay),Sidney Buchman/Seton I. Miller,Here Comes Mr. Jordan,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1942,1943,15,ACTOR,ACTOR IN A LEADING ROLE,James Cagney,Yankee Doodle Dandy,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1942,1943,15,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Van Heflin,Johnny Eager,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1942,1943,15,ACTRESS,ACTRESS IN A LEADING ROLE,Greer Garson,Mrs. Miniver,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Teresa Wright,Mrs. Miniver,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1942,1943,15,DIRECTING,DIRECTING,William Wyler,Mrs. Miniver,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1942,1943,15,OUTSTANDING MOTION PICTURE,BEST PICTURE,Metro-Goldwyn-Mayer,Mrs. Miniver,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1942,1943,15,WRITING (Original Screenplay),WRITING (Original Screenplay),Ring Lardner Jr./Michael Kanin,Woman of the Year,TRUE,Writing (Original Screenplay)
,,,,,,,,
1942,1943,15,WRITING (Screenplay),WRITING (Adapted Screenplay),Arthur Wimperis/George Froeschel/James Hilton/Claudine West,Mrs. Miniver,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1943,1944,16,ACTOR,ACTOR IN A LEADING ROLE,Paul Lukas,Watch on the Rhine,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
1943,1944,16,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Charles Coburn,The More the Merrier,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1943,1944,16,ACTRESS,ACTRESS IN A LEADING ROLE,Jennifer Jones,The Song of Bernadette,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
1943,1944,16,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Katina Paxinou,For Whom the Bell Tolls,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1943,1944,16,DIRECTING,DIRECTING,Michael Curtiz,Casablanca,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1943,1944,16,OUTSTANDING MOTION PICTURE,BEST PICTURE,Warner Bros.,Casablanca,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1943,1944,16,WRITING (Original Screenplay),WRITING (Original Screenplay),Norman Krasna,Princess O'Rourke,TRUE,Writing (Original Screenplay)
,,,,,,,,
1943,1944,16,WRITING (Screenplay),WRITING (Adapted Screenplay),Julius J. Epstein/Philip G. Epstein/Howard Koch,Casablanca,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1944,1945,17,ACTOR,ACTOR IN A LEADING ROLE,Bing Crosby,Going My Way,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1944,1945,17,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Barry Fitzgerald,Going My Way,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
1944,1945,17,ACTRESS,ACTRESS IN A LEADING ROLE,Ingrid Bergman,Gaslight,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1944,1945,17,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,None but the Lonely Heart,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1944,1945,17,DIRECTING,DIRECTING,Leo McCarey,Going My Way,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1944,1945,17,BEST MOTION PICTURE,BEST PICTURE,Paramount,Going My Way,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1944,1945,17,WRITING (Original Screenplay),WRITING (Original Screenplay),Lamar Trotti,Wilson,TRUE,Writing (Original Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
1944,1945,17,WRITING (Screenplay),WRITING (Adapted Screenplay),Frank Butler/Frank Cavett,Going My Way,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1945,1946,18,ACTOR,ACTOR IN A LEADING ROLE,Ray Milland,The Lost Weekend,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1945,1946,18,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,James Dunn,A Tree Grows in Brooklyn,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
1945,1946,18,ACTRESS,ACTRESS IN A LEADING ROLE,Joan Crawford,Mildred Pierce,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1945,1946,18,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Anne Revere,National Velvet,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1945,1946,18,DIRECTING,DIRECTING,Billy Wilder,The Lost Weekend,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1945,1946,18,BEST MOTION PICTURE,BEST PICTURE,Paramount,The Lost Weekend,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1945,1946,18,WRITING (Original Screenplay),WRITING (Original Screenplay),Richard Schweizer,Marie-Louise,TRUE,Writing (Original Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1945,1946,18,WRITING (Screenplay),WRITING (Adapted Screenplay),Charles Brackett/Billy Wilder,The Lost Weekend,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1946,1947,19,ACTOR,ACTOR IN A LEADING ROLE,Fredric March,The Best Years of Our Lives,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1946,1947,19,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Harold Russell,The Best Years of Our Lives,TRUE,Actor in a Supporting Role
,,,,,,,,
1946,1947,19,ACTRESS,ACTRESS IN A LEADING ROLE,Olivia de Havilland,To Each His Own,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1946,1947,19,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Anne Baxter,The Razor's Edge,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1946,1947,19,DIRECTING,DIRECTING,William Wyler,The Best Years of Our Lives,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1946,1947,19,BEST MOTION PICTURE,BEST PICTURE,Samuel Goldwyn Productions,The Best Years of Our Lives,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1946,1947,19,WRITING (Original Screenplay),WRITING (Original Screenplay),Muriel Box/Sydney Box,The Seventh Veil,TRUE,Writing (Original Screenplay)
,,,,,,,,
1946,1947,19,WRITING (Screenplay),WRITING (Adapted Screenplay),Robert E. Sherwood,The Best Years of Our Lives,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1947,1948,20,ACTOR,ACTOR IN A LEADING ROLE,Ronald Colman,A Double Life,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1947,1948,20,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Edmund Gwenn,Miracle on 34th Street,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1947,1948,20,ACTRESS,ACTRESS IN A LEADING ROLE,Loretta Young,The Farmer's Daughter,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
1947,1948,20,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Celeste Holm,Gentleman's Agreement,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1947,1948,20,DIRECTING,DIRECTING,Elia Kazan,Gentleman's Agreement,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1947,1948,20,BEST MOTION PICTURE,BEST PICTURE,20th Century-Fox,Gentleman's Agreement,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1947,1948,20,WRITING (Original Screenplay),WRITING (Original Screenplay),Sidney Sheldon,The Bachelor and the Bobby-Soxer,TRUE,Writing (Original Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
