year_film,year_ceremony,ceremony,category,canon_category,name,film,winner,mapped_Category.
1932,1933,6,ACTRESS,ACTRESS IN A LEADING ROLE,May Robson,Lady for a Day,FALSE,Actress in a Leading Role
1932,1933,6,ACTRESS,ACTRESS IN A LEADING ROLE,Diana Wynyard,Cavalcade,FALSE,Actress in a Leading Role
1932,1933,6,ART DIRECTION,ART DIRECTION,William S. Darling,Cavalcade,TRUE,Other
1932,1933,6,ART DIRECTION,ART DIRECTION,Hans Dreier/Roland Anderson,A Farewell to Arms,FALSE,Other
1932,1933,6,ART DIRECTION,ART DIRECTION,Cedric Gibbons,When Ladies Meet,FALSE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Percy Ikerd,,FALSE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,William Tummel,,TRUE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Charles Dorian,,TRUE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Bunny Dull,,FALSE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,John S. Waters,,FALSE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Charles Barton,,TRUE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Sidney S. Brod,,FALSE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Arthur Jacobson,,FALSE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Eddie Killey,,FALSE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Dewey Starkey,,TRUE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Fred Fox,,TRUE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Benjamin Silvey,,FALSE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Scott Beal,,TRUE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Joe McDonough,,FALSE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,W. J. Reiter,,FALSE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Al Alborn,,FALSE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Gordon Hollingshead,,TRUE,Other
1932,1933,6,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Frank X. Shaw,,FALSE,Other
1932,1933,6,CINEMATOGRAPHY,CINEMATOGRAPHY,Charles Bryant Lang Jr.,A Farewell to Arms,TRUE,Other
1932,1933,6,CINEMATOGRAPHY,CINEMATOGRAPHY,George J. Folsey,Reunion in Vienna,FALSE,Other
1932,1933,6,CINEMATOGRAPHY,CINEMATOGRAPHY,Karl Struss,The Sign of the Cross,FALSE,Other
1932,1933,6,DIRECTING,DIRECTING,Frank Lloyd,Cavalcade,TRUE,Directing
1932,1933,6,DIRECTING,DIRECTING,Frank Capra,Lady for a Day,FALSE,Directing
1932,1933,6,DIRECTING,DIRECTING,George Cukor,Little Women,FALSE,Directing
1932,1933,6,OUTSTANDING PRODUCTION,BEST PICTURE,Fox,Cavalcade,TRUE,Best Picture
1932,1933,6,OUTSTANDING PRODUCTION,BEST PICTURE,Paramount,A Farewell to Arms,FALSE,Best Picture
1932,1933,6,OUTSTANDING PRODUCTION,BEST PICTURE,Warner Bros.,42nd Street,FALSE,Best Picture
1932,1933,6,OUTSTANDING PRODUCTION,BEST PICTURE,Warner Bros.,I Am a Fugitive from a Chain Gang,FALSE,Best Picture
1932,1933,6,OUTSTANDING PRODUCTION,BEST PICTURE,Columbia,Lady for a Day,FALSE,Best Picture
1932,1933,6,OUTSTANDING PRODUCTION,BEST PICTURE,RKO Radio,Little Women,FALSE,Best Picture
1932,1933,6,OUTSTANDING PRODUCTION,BEST PICTURE,London Films,The Private Life of Henry VIII,FALSE,Best Picture
1932,1933,6,OUTSTANDING PRODUCTION,BEST PICTURE,Paramount,She Done Him Wrong,FALSE,Best Picture
1932,1933,6,OUTSTANDING PRODUCTION,BEST PICTURE,Metro-Goldwyn-Mayer,Smilin' Through,FALSE,Best Picture
1932,1933,6,OUTSTANDING PRODUCTION,BEST PICTURE,Fox,State Fair,FALSE,Best Picture
1932,1933,6,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),Walt Disney,Building a Building,FALSE,Other
1932,1933,6,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),Walter Lantz,The Merry Old Soul,FALSE,Other
1932,1933,6,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),Walt Disney,The Three Little Pigs,TRUE,Other
1932,1933,6,SHORT SUBJECT (Comedy),SHORT SUBJECT (Comedy),Warren Doane,Mister Mugg,FALSE,Other
1932,1933,6,SHORT SUBJECT (Comedy),SHORT SUBJECT (Comedy),Louis Brock,A Preferred List,FALSE,Other
1932,1933,6,SHORT SUBJECT (Comedy),SHORT SUBJECT (Comedy),Louis Brock,So This Is Harris,TRUE,Other
1932,1933,6,SHORT SUBJECT (Novelty),SHORT SUBJECT (Novelty),Joe Rock,Krakatoa,TRUE,Other
1932,1933,6,SHORT SUBJECT (Novelty),SHORT SUBJECT (Novelty),Pete Smith,Menu,FALSE,Other
1932,1933,6,SHORT SUBJECT (Novelty),SHORT SUBJECT (Novelty),Educational,The Sea,FALSE,Other
1932,1933,6,SOUND RECORDING,SOUND RECORDING,Paramount/Franklin B. Hansen,A Farewell to Arms,TRUE,Other
1932,1933,6,SOUND RECORDING,SOUND RECORDING,Warner Bros./Nathan Levinson,42nd Street,FALSE,Other
1932,1933,6,SOUND RECORDING,SOUND RECORDING,Warner Bros./Nathan Levinson,Gold Diggers of 1933,FALSE,Other
1932,1933,6,SOUND RECORDING,SOUND RECORDING,Warner Bros./Nathan Levinson,I Am a Fugitive from a Chain Gang,FALSE,Other
1932,1933,6,WRITING (Adaptation),WRITING (Adapted Screenplay),Robert Riskin,Lady for a Day,FALSE,Writing (Adapted Screenplay)
1932,1933,6,WRITING (Adaptation),WRITING (Adapted Screenplay),Victor Heerman/Sarah Y. Mason,Little Women,TRUE,Writing (Adapted Screenplay)
1932,1933,6,WRITING (Adaptation),WRITING (Adapted Screenplay),Paul Green/Sonya Levien,State Fair,FALSE,Writing (Adapted Screenplay)
1932,1933,6,WRITING (Original Story),WRITING (Original Story),Robert Lord,One Way Passage,TRUE,Other
1932,1933,6,WRITING (Original Story),WRITING (Original Story),Frances Marion,The Prizefighter and the Lady,FALSE,Other
1932,1933,6,WRITING (Original Story),WRITING (Original Story),Charles MacArthur,Rasputin and the Empress,FALSE,Other
1934,1935,7,ACTOR,ACTOR IN A LEADING ROLE,Clark Gable,It Happened One Night,TRUE,Actor in a Leading Role
1934,1935,7,ACTOR,ACTOR IN A LEADING ROLE,Frank Morgan,The Affairs of Cellini,FALSE,Actor in a Leading Role
1934,1935,7,ACTOR,ACTOR IN A LEADING ROLE,William Powell,The Thin Man,FALSE,Actor in a Leading Role
1934,1935,7,ACTRESS,ACTRESS IN A LEADING ROLE,Claudette Colbert,It Happened One Night,TRUE,Actress in a Leading Role
1934,1935,7,ACTRESS,ACTRESS IN A LEADING ROLE,Bette Davis,Of Human Bondage,FALSE,Actress in a Leading Role
1934,1935,7,ACTRESS,ACTRESS IN A LEADING ROLE,Grace Moore,One Night of Love,FALSE,Actress in a Leading Role
1934,1935,7,ACTRESS,ACTRESS IN A LEADING ROLE,Norma Shearer,The Barretts of Wimpole Street,FALSE,Actress in a Leading Role
1934,1935,7,ART DIRECTION,ART DIRECTION,Richard Day,The Affairs of Cellini,FALSE,Other
1934,1935,7,ART DIRECTION,ART DIRECTION,Van Nest Polglase/Carroll Clark,The Gay Divorcee,FALSE,Other
1934,1935,7,ART DIRECTION,ART DIRECTION,Cedric Gibbons/Fredric Hope,The Merry Widow,TRUE,Other
1934,1935,7,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Cullen Tate,Cleopatra,FALSE,Other
1934,1935,7,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Scott Beal,Imitation of Life,FALSE,Other
1934,1935,7,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,John Waters,Viva Villa!,TRUE,Other
1934,1935,7,CINEMATOGRAPHY,CINEMATOGRAPHY,Charles Rosher,The Affairs of Cellini,FALSE,Other
1934,1935,7,CINEMATOGRAPHY,CINEMATOGRAPHY,Victor Milner,Cleopatra,TRUE,Other
1934,1935,7,CINEMATOGRAPHY,CINEMATOGRAPHY,George Folsey,Operator 13,FALSE,Other
1934,1935,7,DIRECTING,DIRECTING,Frank Capra,It Happened One Night,TRUE,Directing
1934,1935,7,DIRECTING,DIRECTING,Victor Schertzinger,One Night of Love,FALSE,Directing
1934,1935,7,DIRECTING,DIRECTING,W. S. Van Dyke,The Thin Man,FALSE,Directing
1934,1935,7,FILM EDITING,FILM EDITING,Anne Bauchens,Cleopatra,FALSE,Other
1934,1935,7,FILM EDITING,FILM EDITING,Conrad Nervig,Eskimo,TRUE,Other
1934,1935,7,FILM EDITING,FILM EDITING,Gene Milford,One Night of Love,FALSE,Other
1934,1935,7,MUSIC (Scoring),MUSIC (Original Song Score or Adaptation Score),RKO Radio/Max Steiner/Kenneth Webb/Samuel Hoffenstein,The Gay Divorcee,FALSE,Other
1934,1935,7,MUSIC (Scoring),MUSIC (Original Song Score or Adaptation Score),RKO Radio/Max Steiner,The Lost Patrol,FALSE,Other
1934,1935,7,MUSIC (Scoring),MUSIC (Original Song Score or Adaptation Score),Columbia/Louis Silvers/Victor Schertzinger/Gus Kahn,One Night of Love,TRUE,Other
1934,1935,7,MUSIC (Song),MUSIC (Original Song),Vincent Youmans/Edward Eliscu/Gus Kahn,Flying Down to Rio,FALSE,Other
1934,1935,7,MUSIC (Song),MUSIC (Original Song),Con Conrad/Herb Magidson,The Gay Divorcee,TRUE,Other
1934,1935,7,MUSIC (Song),MUSIC (Original Song),Ralph Rainger/Leo Robin,She Loves Me Not,FALSE,Other
1934,1935,7,OUTSTANDING PRODUCTION,BEST PICTURE,Metro-Goldwyn-Mayer,The Barretts of Wimpole Street,FALSE,Best Picture
1934,1935,7,OUTSTANDING PRODUCTION,BEST PICTURE,Paramount,Cleopatra,FALSE,Best Picture
1934,1935,7,OUTSTANDING PRODUCTION,BEST PICTURE,First National,Flirtation Walk,FALSE,Best Picture
1934,1935,7,OUTSTANDING PRODUCTION,BEST PICTURE,RKO Radio,The Gay Divorcee,FALSE,Best Picture
1934,1935,7,OUTSTANDING PRODUCTION,BEST PICTURE,Warner Bros.,Here Comes the Navy,FALSE,Best Picture
1934,1935,7,OUTSTANDING PRODUCTION,BEST PICTURE,20th Century,The House of Rothschild,FALSE,Best Picture
1934,1935,7,OUTSTANDING PRODUCTION,BEST PICTURE,Universal,Imitation of Life,FALSE,Best Picture
1934,1935,7,OUTSTANDING PRODUCTION,BEST PICTURE,Columbia,It Happened One Night,TRUE,Best Picture
1934,1935,7,OUTSTANDING PRODUCTION,BEST PICTURE,Columbia,One Night of Love,FALSE,Best Picture
1934,1935,7,OUTSTANDING PRODUCTION,BEST PICTURE,Metro-Goldwyn-Mayer,The Thin Man,FALSE,Best Picture
1934,1935,7,OUTSTANDING PRODUCTION,BEST PICTURE,Metro-Goldwyn-Mayer,Viva Villa!,FALSE,Best Picture
1934,1935,7,OUTSTANDING PRODUCTION,BEST PICTURE,Jesse L. Lasky (production company),The White Parade,FALSE,Best Picture
1934,1935,7,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),Charles Mintz,Holiday Land,FALSE,Other
1934,1935,7,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),Walter Lantz,Jolly Little Elves,FALSE,Other
1934,1935,7,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),Walt Disney,The Tortoise and the Hare,TRUE,Other
1934,1935,7,SHORT SUBJECT (Comedy),SHORT SUBJECT (Comedy),Kenneth Macgowan,La Cucaracha,TRUE,Other
1934,1935,7,SHORT SUBJECT (Comedy),SHORT SUBJECT (Comedy),Jules White,Men in Black,FALSE,Other
1934,1935,7,SHORT SUBJECT (Comedy),SHORT SUBJECT (Comedy),Warner Bros.,"What, No Men!",FALSE,Other
1934,1935,7,SHORT SUBJECT (Novelty),SHORT SUBJECT (Novelty),Skibo Productions,Bosom Friends,FALSE,Other
1934,1935,7,SHORT SUBJECT (Novelty),SHORT SUBJECT (Novelty),Stacy Woodard/Horace Woodard,City of Wax,TRUE,Other
1934,1935,7,SHORT SUBJECT (Novelty),SHORT SUBJECT (Novelty),Pete Smith,Strikes and Spares,FALSE,Other
1934,1935,7,SOUND RECORDING,SOUND RECORDING,United Artists/Thomas T. Moulton,The Affairs of Cellini,FALSE,Other
1934,1935,7,SOUND RECORDING,SOUND RECORDING,Paramount/Franklin B. Hansen,Cleopatra,FALSE,Other
1934,1935,7,SOUND RECORDING,SOUND RECORDING,Warner Bros./First National/Nathan Levinson,Flirtation Walk,FALSE,Other
1934,1935,7,SOUND RECORDING,SOUND RECORDING,RKO Radio/Carl Dreher,The Gay Divorcee,FALSE,Other
1934,1935,7,SOUND RECORDING,SOUND RECORDING,Universal/Theodore Soderberg,Imitation of Life,FALSE,Other
1934,1935,7,SOUND RECORDING,SOUND RECORDING,Columbia/John Livadary,One Night of Love,TRUE,Other
1934,1935,7,SOUND RECORDING,SOUND RECORDING,Metro-Goldwyn-Mayer/Douglas Shearer,Viva Villa!,FALSE,Other
1934,1935,7,SOUND RECORDING,SOUND RECORDING,Fox/E. H. Hansen,The White Parade,FALSE,Other
1934,1935,7,WRITING (Adaptation),WRITING (Adapted Screenplay),Robert Riskin,It Happened One Night,TRUE,Writing (Adapted Screenplay)
1934,1935,7,WRITING (Adaptation),WRITING (Adapted Screenplay),Frances Goodrich/Albert Hackett,The Thin Man,FALSE,Writing (Adapted Screenplay)
1934,1935,7,WRITING (Adaptation),WRITING (Adapted Screenplay),Ben Hecht,Viva Villa!,FALSE,Writing (Adapted Screenplay)
1934,1935,7,WRITING (Original Story),WRITING (Original Story),Mauri Grashin,Hide-Out,FALSE,Other
1934,1935,7,WRITING (Original Story),WRITING (Original Story),Arthur Caesar,Manhattan Melodrama,TRUE,Other
1934,1935,7,WRITING (Original Story),WRITING (Original Story),Norman Krasna,The Richest Girl in the World,FALSE,Other
1934,1935,7,SPECIAL AWARD,SPECIAL AWARD,Shirley Temple,,TRUE,Other
1935,1936,8,ACTOR,ACTOR IN A LEADING ROLE,Clark Gable,Mutiny on the Bounty,FALSE,Actor in a Leading Role
1935,1936,8,ACTOR,ACTOR IN A LEADING ROLE,Charles Laughton,Mutiny on the Bounty,FALSE,Actor in a Leading Role
1935,1936,8,ACTOR,ACTOR IN A LEADING ROLE,Victor McLaglen,The Informer,TRUE,Actor in a Leading Role
1935,1936,8,ACTOR,ACTOR IN A LEADING ROLE,Paul Muni,Black Fury,FALSE,Actor in a Leading Role
1935,1936,8,ACTOR,ACTOR IN A LEADING ROLE,Franchot Tone,Mutiny on the Bounty,FALSE,Actor in a Leading Role
1935,1936,8,ACTRESS,ACTRESS IN A LEADING ROLE,Elisabeth Bergner,Escape Me Never,FALSE,Actress in a Leading Role
1935,1936,8,ACTRESS,ACTRESS IN A LEADING ROLE,Claudette Colbert,Private Worlds,FALSE,Actress in a Leading Role
1935,1936,8,ACTRESS,ACTRESS IN A LEADING ROLE,Bette Davis,Dangerous,TRUE,Actress in a Leading Role
1935,1936,8,ACTRESS,ACTRESS IN A LEADING ROLE,Katharine Hepburn,Alice Adams,FALSE,Actress in a Leading Role
1935,1936,8,ACTRESS,ACTRESS IN A LEADING ROLE,Miriam Hopkins,Becky Sharp,FALSE,Actress in a Leading Role
1935,1936,8,ACTRESS,ACTRESS IN A LEADING ROLE,Merle Oberon,The Dark Angel,FALSE,Actress in a Leading Role
1935,1936,8,ART DIRECTION,ART DIRECTION,Richard Day,The Dark Angel,TRUE,Other
1935,1936,8,ART DIRECTION,ART DIRECTION,Hans Dreier/Roland Anderson,The Lives of a Bengal Lancer,FALSE,Other
1935,1936,8,ART DIRECTION,ART DIRECTION,Van Nest Polglase/Carroll Clark,Top Hat,FALSE,Other
1935,1936,8,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Joseph Newman,David Copperfield,FALSE,Other
1935,1936,8,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Eric Stacey,Les Miserables,FALSE,Other
1935,1936,8,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Clem Beauchamp/Paul Wing,The Lives of a Bengal Lancer,TRUE,Other
1935,1936,8,ASSISTANT DIRECTOR,ASSISTANT DIRECTOR,Sherry Shourds,A Midsummer Night's Dream,FALSE,Other
1935,1936,8,CINEMATOGRAPHY,CINEMATOGRAPHY,Ray June,Barbary Coast,FALSE,Other
1935,1936,8,CINEMATOGRAPHY,CINEMATOGRAPHY,Victor Milner,The Crusades,FALSE,Other
1935,1936,8,CINEMATOGRAPHY,CINEMATOGRAPHY,Gregg Toland,Les Miserables,FALSE,Other
1935,1936,8,CINEMATOGRAPHY,CINEMATOGRAPHY,Hal Mohr,A Midsummer Night's Dream,TRUE,Other
1935,1936,8,DANCE DIRECTION,DANCE DIRECTION,Busby Berkeley,Gold Diggers of 1935,FALSE,Other
1935,1936,8,DANCE DIRECTION,DANCE DIRECTION,Bobby Connolly,Go into Your Dance,FALSE,Other
1935,1936,8,DANCE DIRECTION,DANCE DIRECTION,Bobby Connolly,Broadway Hostess,FALSE,Other
1935,1936,8,DANCE DIRECTION,DANCE DIRECTION,Dave Gould,Broadway Melody of 1936,TRUE,Other
1935,1936,8,DANCE DIRECTION,DANCE DIRECTION,Dave Gould,Folies Bergere,TRUE,Other
1935,1936,8,DANCE DIRECTION,DANCE DIRECTION,Sammy Lee,King of Burlesque,FALSE,Other
1935,1936,8,DANCE DIRECTION,DANCE DIRECTION,Hermes Pan,Top Hat,FALSE,Other
1935,1936,8,DANCE DIRECTION,DANCE DIRECTION,LeRoy Prinz,Big Broadcast of 1936,FALSE,Other
1935,1936,8,DANCE DIRECTION,DANCE DIRECTION,LeRoy Prinz,All the King's Horses,FALSE,Other
1935,1936,8,DANCE DIRECTION,DANCE DIRECTION,Benjamin Zemach,She,FALSE,Other
1935,1936,8,DIRECTING,DIRECTING,Michael Curtiz,Captain Blood,FALSE,Directing
1935,1936,8,DIRECTING,DIRECTING,John Ford,The Informer,TRUE,Directing
1935,1936,8,DIRECTING,DIRECTING,Henry Hathaway,The Lives of a Bengal Lancer,FALSE,Directing
1935,1936,8,DIRECTING,DIRECTING,Frank Lloyd,Mutiny on the Bounty,FALSE,Directing
1935,1936,8,FILM EDITING,FILM EDITING,Robert J. Kern,David Copperfield,FALSE,Other
1935,1936,8,FILM EDITING,FILM EDITING,George Hively,The Informer,FALSE,Other
1935,1936,8,FILM EDITING,FILM EDITING,Barbara McLean,Les Miserables,FALSE,Other
1935,1936,8,FILM EDITING,FILM EDITING,Ellsworth Hoagland,The Lives of a Bengal Lancer,FALSE,Other
1935,1936,8,FILM EDITING,FILM EDITING,Ralph Dawson,A Midsummer Night's Dream,TRUE,Other
1935,1936,8,FILM EDITING,FILM EDITING,Margaret Booth,Mutiny on the Bounty,FALSE,Other
1935,1936,8,MUSIC (Scoring),MUSIC (Original Song Score or Adaptation Score),Warner Bros./First National/Leo Forbstein/Erich Wolfgang Korngold,Captain Blood,FALSE,Other
1935,1936,8,MUSIC (Scoring),MUSIC (Original Song Score or Adaptation Score),RKO Radio/Max Steiner,The Informer,TRUE,Other
1935,1936,8,MUSIC (Scoring),MUSIC (Original Song Score or Adaptation Score),Metro-Goldwyn-Mayer/Nat W. Finston/Herbert Stothart,Mutiny on the Bounty,FALSE,Other
1935,1936,8,MUSIC (Scoring),MUSIC (Original Song Score or Adaptation Score),Paramount/Irvin Talbot/Ernst Toch,Peter Ibbetson,FALSE,Other
1935,1936,8,MUSIC (Song),MUSIC (Original Song),Irving Berlin,Top Hat,FALSE,Other
1935,1936,8,MUSIC (Song),MUSIC (Original Song),Jerome Kern/Dorothy Fields/Jimmy McHugh,Roberta,FALSE,Other
1935,1936,8,MUSIC (Song),MUSIC (Original Song),Harry Warren/Al Dubin,Gold Diggers of 1935,TRUE,Other
1935,1936,8,OUTSTANDING PRODUCTION,BEST PICTURE,RKO Radio,Alice Adams,FALSE,Best Picture
1935,1936,8,OUTSTANDING PRODUCTION,BEST PICTURE,Metro-Goldwyn-Mayer,Broadway Melody of 1936,FALSE,Best Picture
1935,1936,8,OUTSTANDING PRODUCTION,BEST PICTURE,Cosmopolitan,Captain Blood,FALSE,Best Picture
1935,1936,8,OUTSTANDING PRODUCTION,BEST PICTURE,Metro-Goldwyn-Mayer,David Copperfield,FALSE,Best Picture
1935,1936,8,OUTSTANDING PRODUCTION,BEST PICTURE,RKO Radio,The Informer,FALSE,Best Picture
1935,1936,8,OUTSTANDING PRODUCTION,BEST PICTURE,20th Century,Les Miserables,FALSE,Best Picture
1935,1936,8,OUTSTANDING PRODUCTION,BEST PICTURE,Paramount,The Lives of a Bengal Lancer,FALSE,Best Picture
1935,1936,8,OUTSTANDING PRODUCTION,BEST PICTURE,Warner Bros.,A Midsummer Night's Dream,FALSE,Best Picture
1935,1936,8,OUTSTANDING PRODUCTION,BEST PICTURE,Metro-Goldwyn-Mayer,Mutiny on the Bounty,TRUE,Best Picture
1935,1936,8,OUTSTANDING PRODUCTION,BEST PICTURE,Metro-Goldwyn-Mayer,Naughty Marietta,FALSE,Best Picture
1935,1936,8,OUTSTANDING PRODUCTION,BEST PICTURE,Paramount,Ruggles of Red Gap,FALSE,Best Picture
1935,1936,8,OUTSTANDING PRODUCTION,BEST PICTURE,RKO Radio,Top Hat,FALSE,Best Picture
1935,1936,8,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),Hugh Harman/Rudolf Ising,The Calico Dragon,FALSE,Other
1935,1936,8,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),Walt Disney,Three Orphan Kittens,TRUE,Other
1935,1936,8,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),Walt Disney,Who Killed Cock Robin?,FALSE,Other
1935,1936,8,SHORT SUBJECT (Comedy),SHORT SUBJECT (Comedy),Jack Chertok,How to Sleep,TRUE,Other
1935,1936,8,SHORT SUBJECT (Comedy),SHORT SUBJECT (Comedy),Jules White,"Oh, My Nerves",FALSE,Other
1935,1936,8,SHORT SUBJECT (Comedy),SHORT SUBJECT (Comedy),Hal Roach,Tit for Tat,FALSE,Other
1935,1936,8,SHORT SUBJECT (Novelty),SHORT SUBJECT (Novelty),Pete Smith,Audioscopiks,FALSE,Other
1935,1936,8,SHORT SUBJECT (Novelty),SHORT SUBJECT (Novelty),Universal,Camera Thrills,FALSE,Other
1935,1936,8,SHORT SUBJECT (Novelty),SHORT SUBJECT (Novelty),Gaumont British/Skibo Productions,Wings over Mt. Everest,TRUE,Other
1935,1936,8,SOUND RECORDING,SOUND RECORDING,Universal/Gilbert Kurland,Bride of Frankenstein,FALSE,Other
1935,1936,8,SOUND RECORDING,SOUND RECORDING,Warner Bros./First National/Nathan Levinson,Captain Blood,FALSE,Other
1935,1936,8,SOUND RECORDING,SOUND RECORDING,United Artists/Thomas T. Moulton,The Dark Angel,FALSE,Other
1935,1936,8,SOUND RECORDING,SOUND RECORDING,RKO Radio/Carl Dreher,I Dream Too Much,FALSE,Other
1935,1936,8,SOUND RECORDING,SOUND RECORDING,Paramount/Franklin B. Hansen,The Lives of a Bengal Lancer,FALSE,Other
1935,1936,8,SOUND RECORDING,SOUND RECORDING,Columbia/John Livadary,Love Me Forever,FALSE,Other
1935,1936,8,SOUND RECORDING,SOUND RECORDING,Metro-Goldwyn-Mayer/Douglas Shearer,Naughty Marietta,TRUE,Other
1935,1936,8,SOUND RECORDING,SOUND RECORDING,Republic,"$1,000 a Minute",FALSE,Other
1935,1936,8,SOUND RECORDING,SOUND RECORDING,20th Century-Fox/E. H. Hansen,Thanks a Million,FALSE,Other
1935,1936,8,WRITING (Original Story),WRITING (Original Story),Moss Hart,Broadway Melody of 1936,FALSE,Other
1935,1936,8,WRITING (Original Story),WRITING (Original Story),Gregory Rogers,G-Men,FALSE,Other
1935,1936,8,WRITING (Original Story),WRITING (Original Story),Don Hartman/Stephen Avery,The Gay Deception,FALSE,Other
1935,1936,8,WRITING (Original Story),WRITING (Original Story),Ben Hecht/Charles MacArthur,The Scoundrel,TRUE,Other
1935,1936,8,WRITING (Screenplay),WRITING (Adapted Screenplay),Casey Robinson,Captain Blood,FALSE,Writing (Adapted Screenplay)
1935,1936,8,WRITING (Screenplay),WRITING (Adapted Screenplay),Dudley Nichols,The Informer,TRUE,Writing (Adapted Screenplay)
1935,1936,8,WRITING (Screenplay),WRITING (Adapted Screenplay),Waldemar Young/John L. Balderston/Achmed Abdullah/Grover Jones/William Slavens McNutt,The Lives of a Bengal Lancer,FALSE,Writing (Adapted Screenplay)
1935,1936,8,WRITING (Screenplay),WRITING (Adapted Screenplay),Talbot Jennings/Jules Furthman/Carey Wilson,Mutiny on the Bounty,FALSE,Writing (Adapted Screenplay)
1935,1936,8,SPECIAL AWARD,SPECIAL AWARD,David Wark Griffith,,TRUE,Other
1936,1937,9,ACTOR,ACTOR IN A LEADING ROLE,Gary Cooper,Mr. Deeds Goes to Town,FALSE,Actor in a Leading Role
1936,1937,9,ACTOR,ACTOR IN A LEADING ROLE,Walter Huston,Dodsworth,FALSE,Actor in a Leading Role
1936,1937,9,ACTOR,ACTOR IN A LEADING ROLE,Paul Muni,The Story of Louis Pasteur,TRUE,Actor in a Leading Role
1936,1937,9,ACTOR,ACTOR IN A LEADING ROLE,William Powell,My Man Godfrey,FALSE,Actor in a Leading Role
1936,1937,9,ACTOR,ACTOR IN A LEADING ROLE,Spencer Tracy,San Francisco,FALSE,Actor in a Leading Role
1936,1937,9,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Mischa Auer,My Man Godfrey,FALSE,Actor in a Supporting Role
1936,1937,9,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Come and Get It,TRUE,Actor in a Supporting Role
1936,1937,9,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Stuart Erwin,Pigskin Parade,FALSE,Actor in a Supporting Role
1936,1937,9,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,Romeo and Juliet,FALSE,Actor in a Supporting Role
1936,1937,9,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Akim Tamiroff,The General Died at Dawn,FALSE,Actor in a Supporting Role
1936,1937,9,ACTRESS,ACTRESS IN A LEADING ROLE,Irene Dunne,Theodora Goes Wild,FALSE,Actress in a Leading Role
1936,1937,9,ACTRESS,ACTRESS IN A LEADING ROLE,Gladys George,Valiant Is the Word for Carrie,FALSE,Actress in a Leading Role
1936,1937,9,ACTRESS,ACTRESS IN A LEADING ROLE,Carole Lombard,My Man Godfrey,FALSE,Actress in a Leading Role
1936,1937,9,ACTRESS,ACTRESS IN A LEADING ROLE,Luise Rainer,The Great Ziegfeld,TRUE,Actress in a Leading Role
1936,1937,9,ACTRESS,ACTRESS IN A LEADING ROLE,Norma Shearer,Romeo and Juliet,FALSE,Actress in a Leading Role
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,The Gorgeous Hussy,FALSE,Actress in a Supporting Role
